Unit ID,ISP,Download,Upload,Technology,State,Region,Days,timezone_offset,timezone_offset_dst
7355,Charter,30,4,CABLE,TN,SOUTH,30,-6,-5
7357,Charter,15,3,CABLE,CT,NORTHEAST,30,-5,-4
7359,Cox,15,2,CABLE,NE,MIDWEST,17,-6,-5
7360,AT&T,1.5,1,DSL,IL,MIDWEST,30,-6,-5
7361,Verizon,25,25,FIBER,VA,SOUTH,30,-5,-4
7362,TimeWarner,20,2,CABLE,CA,WEST,30,-8,-7
7363,Cox,18,5,CABLE,ri,NORTHEAST,30,-5,-4
7366,TimeWarner,10,1,CABLE,CA,WEST,30,-8,-7
7368,Qwest,5,0.896,DSL,NE,MIDWEST,30,-6,-5
7370,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
7372,Cox,22,5,CABLE,AZ,WEST,26,-7,-7
7373,Qwest,1.5,0.896,DSL,Az,WEST,30,-7,-7
7374,Verizon,20,5,FIBER,VA,SOUTH,19,-5,-4
7375,Verizon,15,5,FIBER,VA,SOUTH,29,-5,-4
7376,Verizon,25,25,FIBER,NY,NORTHEAST,11,-5,-4
7377,Comcast,15,2,CABLE,IL,MIDWEST,24,-6,-5
7378,AT&T,3,1,DSL,TX,SOUTH,25,-6,-5
7379,AT&T,1.5,0.384,DSL,IL,MIDWEST,30,-6,-5
7383,AT&T,3,0.512,DSL,OH,MIDWEST,30,-5,-4
7386,AT&T,6,0.768,DSL,IL,MIDWEST,30,-6,-5
7389,Verizon DSL,3,0.768,DSL,VA,SOUTH,28,-5,-4
7390,Cox,15,2,CABLE,AZ,WEST,30,-6,-5
7391,Cox,18,2,CABLE,CA,WEST,30,-8,-7
7392,Frontier,7,0.384,DSL,WV,SOUTH,30,-5,-4
7394,Comcast,15,2,CABLE,MN,MIDWEST,30,-6,-5
7397,Cox,3,0.768,CABLE,OH,MIDWEST,30,-5,-4
7398,AT&T,12,1.5,DSL,TX,SOUTH,30,-6,-5
7399,Mediacom,12,1,CABLE,mn,MIDWEST,30,-6,-5
7400,TimeWarner,30,5,CABLE,NY,NORTHEAST,16,-5,-4
7404,Verizon DSL,3,0.768,DSL,PA,NORTHEAST,30,-5,-4
7406,Verizon,75,35,FIBER,NY,NORTHEAST,30,-5,-4
7409,AT&T,3,0.512,DSL,CA,WEST,30,-8,-7
7410,Charter,30,4,CABLE,Ct,NORTHEAST,25,-5,-4
7414,Qwest,7,0.896,DSL,WA,WEST,30,-8,-7
7416,AT&T,18,1.5,DSL,CA,WEST,30,-8,-7
7417,Comcast,15,2,CABLE,al,SOUTH,30,-6,-5
7418,TimeWarner,50,5,CABLE,NC,SOUTH,3,-5,-4
7421,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
7423,Comcast,15,2,CABLE,WA,WEST,30,-8,-7
7425,Verizon,35,35,FIBER,NY,NORTHEAST,30,-5,-4
7426,TimeWarner,10,1,CABLE,HI,WEST,30,-10,-10
7427,AT&T,3,0.512,DSL,Mo,MIDWEST,30,-6,-5
7437,TimeWarner,15,2,CABLE,TX,SOUTH,30,-6,-5
7439,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
7440,Charter,100,5,CABLE,AL,SOUTH,30,-6,-5
7442,Charter,15,3,CABLE,CA,WEST,30,-8,-7
7443,Cox,22,5,CABLE,AZ,WEST,30,-7,-7
7444,AT&T,3,0.768,DSL,fl,SOUTH,30,-5,-4
7446,TimeWarner,10,1,CABLE,CA,WEST,27,-8,-7
7447,Charter,15,3,CABLE,GA,SOUTH,30,-5,-4
7448,AT&T,12,1.5,DSL,FL,SOUTH,30,-5,-4
7449,TimeWarner,20,2,CABLE,SC,SOUTH,30,-5,-4
7450,TimeWarner,15,2,CABLE,CA,WEST,30,-8,-7
7451,Cox,15,2,CABLE,NE,MIDWEST,30,-6,-5
7452,Verizon DSL,3,0.768,DSL,RI,NORTHEAST,28,-5,-4
7453,Comcast,15,2,CABLE,Mi,MIDWEST,29,-5,-4
7454,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
7455,Comcast,15,2,CABLE,MA,NORTHEAST,28,-5,-4
7456,Verizon,35,35,FIBER,NJ,NORTHEAST,18,-5,-4
7457,Mediacom,3,0.256,CABLE,ga,SOUTH,30,-5,-4
7458,Frontier,0.768,0.128,DSL,NY,NORTHEAST,30,-5,-4
7459,Charter,15,3,CABLE,CT,NORTHEAST,30,-5,-4
7460,AT&T,18,1.5,DSL,IL,MIDWEST,30,-6,-5
7461,Wildblue/ViaSat,12,3,SATELLITE,CO,WEST,13,-7,-6
7462,Charter,30,4,CABLE,NV,WEST,30,-8,-7
7463,AT&T,12,1.5,DSL,CA,WEST,30,-8,-7
7464,Cox,18,4,CABLE,KS,MIDWEST,30,-6,-5
7465,Charter,30,4,CABLE,AL,SOUTH,30,-6,-5
7466,Verizon,25,25,FIBER,VA,SOUTH,30,-5,-4
7468,Charter,25,3,CABLE,TX,SOUTH,30,-6,-5
7469,Cox,15,2,CABLE,NE,MIDWEST,30,-6,-5
7470,Frontier,25,25,FIBER,OR,WEST,30,-8,-7
7471,CenturyLink,8,0.768,DSL,NV,WEST,30,-8,-7
7473,Insight,10,1,CABLE,IN,MIDWEST,29,-5,-4
7475,Charter,30,4,CABLE,NC,SOUTH,30,-5,-4
7476,TimeWarner,20,2,CABLE,NY,NORTHEAST,30,-5,-4
7477,Verizon,25,25,FIBER,FL,SOUTH,30,-5,-4
7483,AT&T,6,1,DSL,IN,MIDWEST,30,-5,-5
7489,Comcast,15,2,CABLE,MA,NORTHEAST,30,-5,-4
7490,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
7491,TimeWarner,20,2,CABLE,NY,NORTHEAST,30,-5,-4
7492,Cox,22,5,CABLE,AZ,WEST,18,-8,-7
7497,Cox,15,2,CABLE,AZ,WEST,26,-7,-7
7502,Charter,100,5,CABLE,CA,WEST,30,-8,-7
7504,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
7506,TimeWarner,7,0.512,CABLE,NC,SOUTH,30,-5,-4
7511,AT&T,18,1.5,DSL,IL,MIDWEST,30,-6,-5
7513,AT&T,18,1.5,DSL,MI,MIDWEST,23,-5,-4
7515,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
7516,AT&T,1.5,1,DSL,CT,NORTHEAST,30,-5,-4
7517,Charter,15,3,CABLE,CA,WEST,30,-8,-7
7518,TimeWarner,10,1,CABLE,OH,MIDWEST,30,-5,-4
7520,AT&T,3,0.512,DSL,CT,NORTHEAST,29,-5,-4
7521,Qwest,40,20,DSL,MN,MIDWEST,30,-6,-5
7523,Frontier,3,0.384,DSL,IN,MIDWEST,30,-5,-5
7527,Windstream,3,0.768,DSL,OH,MIDWEST,30,-5,-4
7528,Verizon,35,35,FIBER,TX,SOUTH,30,-6,-5
7529,Qwest,20,0.896,DSL,AZ,WEST,1,-7,-7
7533,Charter,30,4,CABLE,NC,SOUTH,30,-5,-4
7535,AT&T,1.5,0.384,DSL,GA,SOUTH,30,-5,-4
7536,Charter,30,4,CABLE,CA,WEST,30,-8,-7
7538,Verizon DSL,3,0.768,DSL,pa,NORTHEAST,30,-5,-4
7539,Verizon,20,5,FIBER,TX,SOUTH,30,-6,-5
7540,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
7541,Mediacom,12,1,CABLE,AL,SOUTH,26,-6,-5
7542,Verizon,15,5,FIBER,CA,WEST,25,-8,-7
7545,AT&T,6,1,DSL,WI,MIDWEST,30,-6,-5
7546,TimeWarner,3,1,CABLE,CA,WEST,30,-8,-7
7547,Cox,18,5,CABLE,RI,NORTHEAST,30,-5,-4
7549,Comcast,25,4,CABLE,GA,SOUTH,30,-5,-4
7550,Verizon DSL,3,0.768,DSL,VA,SOUTH,30,-5,-4
7551,Verizon,25,25,FIBER,NJ,NORTHEAST,30,-5,-4
7553,TimeWarner,10,1,CABLE,WI,MIDWEST,30,-6,-5
7554,Comcast,25,4,CABLE,MI,MIDWEST,30,-5,-4
7555,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
7560,Verizon,50,25,FIBER,NJ,NORTHEAST,30,-5,-4
7564,Cox,18,5,CABLE,RI,NORTHEAST,20,-5,-4
7565,Verizon DSL,3,0.768,DSL,CA,WEST,30,-8,-7
7569,Qwest,5,0.896,DSL,MN,MIDWEST,30,-6,-5
7573,AT&T,6,0.512,DSL,SC,SOUTH,30,-5,-4
7574,AT&T,3,0.512,DSL,AR,SOUTH,30,-6,-5
7575,Charter,15,3,CABLE,CA,WEST,30,-8,-7
7576,TimeWarner,10,1,CABLE,tx,SOUTH,30,-7,-6
7578,Comcast,15,2,CABLE,WA,WEST,30,-8,-7
7579,AT&T,12,1.5,DSL,FL,SOUTH,30,-5,-4
7580,Verizon,75,35,FIBER,PA,NORTHEAST,30,-5,-4
7581,TimeWarner,10,1,CABLE,WI,MIDWEST,30,-6,-5
7582,Charter,25,3,CABLE,MN,MIDWEST,15,-6,-5
7583,Comcast,15,2,CABLE,IL,MIDWEST,27,-6,-5
7584,Qwest,7,0.896,DSL,MN,MIDWEST,30,-6,-5
7586,Charter,15,3,CABLE,GA,SOUTH,30,-5,-4
7587,AT&T,3,1,DSL,MI,MIDWEST,30,-5,-4
7589,CenturyLink,10,0.768,DSL,nc,SOUTH,30,-5,-4
7590,Verizon,25,25,FIBER,VA,SOUTH,30,-5,-4
7591,AT&T,12,1.5,DSL,TX,SOUTH,30,-6,-5
7592,Mediacom,12,1,CABLE,IA,MIDWEST,30,-6,-5
7594,Comcast,25,4,CABLE,MN,MIDWEST,30,-6,-5
7596,Comcast,15,2,CABLE,OR,WEST,30,-8,-7
7602,Qwest,7,0.896,DSL,MN,MIDWEST,30,-6,-5
7603,AT&T,1.5,0.384,DSL,CA,WEST,30,-8,-7
7609,AT&T,3,1,DSL,CA,WEST,30,-8,-7
7611,Qwest,12,0.896,DSL,MN,MIDWEST,30,-6,-5
7613,Comcast,50,10,CABLE,MA,NORTHEAST,30,-5,-4
7614,Cox,18,2,CABLE,CT,NORTHEAST,30,-6,-5
7617,AT&T,3,0.512,DSL,SC,SOUTH,30,-5,-4
7621,Cox,15,2,CABLE,AZ,WEST,30,-6,-5
7626,CenturyLink,10,0.896,DSL,NV,WEST,30,-8,-7
7627,Windstream,1.5,0.384,DSL,ky,SOUTH,30,-6,-5
7628,Verizon,15,5,FIBER,TX,SOUTH,30,-6,-5
7630,Verizon,50,25,FIBER,PA,NORTHEAST,30,-5,-4
7631,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
7632,AT&T,1.5,0.384,DSL,MS,SOUTH,30,-6,-5
7633,TimeWarner,10,1,CABLE,NY,NORTHEAST,19,-5,-4
7636,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
7637,Comcast,15,2,CABLE,NM,WEST,30,-7,-6
7639,TimeWarner,15,2,CABLE,HI,WEST,30,-10,-10
7641,TimeWarner,20,2,CABLE,NC,SOUTH,30,-5,-4
7643,AT&T,0.768,0.384,DSL,IL,MIDWEST,30,-6,-5
7644,Comcast,15,2,CABLE,TX,SOUTH,29,-6,-5
7646,TimeWarner,10,1,CABLE,FL,SOUTH,30,-5,-4
7647,Verizon,35,35,FIBER,MD,SOUTH,30,-5,-4
7649,AT&T,6,0.512,DSL,fl,SOUTH,28,-5,-4
7653,TimeWarner,10,1,CABLE,HI,WEST,30,-10,-10
7655,Cox,18,5,CABLE,CT,NORTHEAST,30,-5,-4
7657,TimeWarner,10,1,CABLE,TX,SOUTH,30,-6,-5
7662,Comcast,15,2,CABLE,MN,MIDWEST,30,-6,-5
7663,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
7665,TimeWarner,10,1,CABLE,CA,WEST,30,-8,-7
7667,Cox,18,4,CABLE,KS,MIDWEST,30,-6,-5
7668,Frontier,7,0.768,DSL,IN,MIDWEST,14,-6,-5
7669,AT&T,6,1,DSL,CA,WEST,30,-8,-7
7670,Frontier,3,0.384,DSL,IN,MIDWEST,30,-5,-5
7674,Qwest,7,0.896,DSL,AZ,WEST,30,-7,-7
7675,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
7676,Charter,30,4,CABLE,TN,SOUTH,30,-6,-5
7679,TimeWarner,10,1,CABLE,HI,WEST,30,-10,-10
7680,TimeWarner,10,1,CABLE,ID,WEST,30,-8,-7
7681,TimeWarner,20,2,CABLE,TX,SOUTH,16,-6,-5
7682,Comcast,50,10,CABLE,IN,MIDWEST,30,-5,-5
7683,TimeWarner,10,1,CABLE,ME,NORTHEAST,30,-5,-4
7685,Verizon,25,25,FIBER,MA,NORTHEAST,30,-5,-4
7687,Charter,30,4,CABLE,AL,SOUTH,30,-6,-5
7689,Frontier,25,25,FIBER,IN,MIDWEST,30,-5,-5
7691,TimeWarner,15,1,CABLE,KS,MIDWEST,30,-6,-5
7695,Windstream,1.5,0.384,DSL,fl,SOUTH,30,-5,-4
7696,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
7699,AT&T,6,0.768,DSL,CT,NORTHEAST,30,-5,-4
7700,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
7701,TimeWarner,10,1,CABLE,WI,MIDWEST,30,-6,-5
7702,Verizon,25,25,FIBER,MA,NORTHEAST,30,-5,-4
7703,Charter,15,3,CABLE,LA,SOUTH,30,-6,-5
7704,Cox,15,2,CABLE,NE,MIDWEST,30,-6,-5
7705,Comcast,15,2,CABLE,Ca,WEST,30,-8,-7
7706,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
7707,Cox,18,2,CABLE,CA,WEST,30,-8,-7
7708,CenturyLink,10,0.896,DSL,NV,WEST,30,-8,-7
7709,Comcast,50,10,CABLE,GA,SOUTH,30,-5,-4
7711,Charter,30,4,CABLE,SC,SOUTH,30,-5,-4
7714,AT&T,12,1.5,DSL,LA,SOUTH,30,-6,-5
7715,Charter,15,3,CABLE,MO,MIDWEST,30,-6,-5
7719,Comcast,15,2,CABLE,MN,MIDWEST,30,-6,-5
7720,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
7721,Comcast,15,2,CABLE,NH,NORTHEAST,30,-5,-4
7723,TimeWarner,10,1,CABLE,FL,SOUTH,30,-5,-4
7725,AT&T,6,0.512,DSL,KY,SOUTH,30,-5,-4
7728,AT&T,6,0.768,DSL,CT,NORTHEAST,30,-5,-4
7729,Frontier,3,0.384,DSL,IL,MIDWEST,30,-6,-5
7730,Comcast,25,4,CABLE,IL,MIDWEST,30,-6,-5
7731,Charter,15,3,CABLE,CA,WEST,20,-8,-7
7733,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
7734,Cox,15,1.5,CABLE,LA,SOUTH,30,-6,-5
7735,TimeWarner,15,2,CABLE,Ca,WEST,30,-8,-7
7738,Verizon,25,25,FIBER,DE,SOUTH,30,-5,-4
7744,CenturyLink,1.5,0.512,DSL,OR,WEST,26,-8,-7
7745,Verizon,25,25,FIBER,VA,SOUTH,30,-5,-4
7748,Verizon DSL,3,0.768,DSL,MD,SOUTH,30,-5,-4
7749,Qwest,7,0.896,DSL,AZ,WEST,30,-7,-7
7750,TimeWarner,20,2,CABLE,NC,SOUTH,30,-5,-4
7751,AT&T,12,1.5,DSL,FL,SOUTH,30,-5,-4
7753,Comcast,50,10,CABLE,CT,NORTHEAST,30,-5,-4
7755,AT&T,18,1.5,DSL,TX,SOUTH,30,-6,-5
7756,Cox,15,2,CABLE,NE,MIDWEST,30,-6,-5
7758,Windstream,12,0.768,DSL,PA,NORTHEAST,30,-5,-4
7759,Comcast,25,4,CABLE,CA,WEST,30,-8,-7
7760,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
7761,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
7762,Comcast,25,4,CABLE,UT,WEST,30,-7,-6
7764,Verizon,35,35,FIBER,MA,NORTHEAST,30,-5,-4
7767,TimeWarner,20,2,CABLE,NY,NORTHEAST,30,-5,-4
7769,Cox,15,2,CABLE,LA,SOUTH,30,-6,-5
7772,Comcast,6,1,CABLE,MN,MIDWEST,27,-6,-5
7774,Qwest,7,0.896,DSL,NE,MIDWEST,30,-6,-5
7775,TimeWarner,30,5,CABLE,OH,MIDWEST,30,-5,-4
7776,Frontier,20,5,FIBER,IN,MIDWEST,30,-5,-5
7777,Verizon DSL,7,0.768,DSL,CA,WEST,30,-8,-7
7778,Comcast,15,2,CABLE,CA,WEST,30,-8,-7
7779,TimeWarner,15,2,CABLE,CA,WEST,30,-8,-7
7780,Frontier,1,0.128,DSL,MN,MIDWEST,30,-6,-5
7781,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
7782,Insight,10,1,CABLE,IN,MIDWEST,30,-6,-5
7785,Comcast,15,2,CABLE,Ga,SOUTH,30,-5,-4
7786,Qwest,1.5,0.896,DSL,NM,WEST,28,-7,-6
7787,Charter,15,3,CABLE,GA,SOUTH,30,-5,-4
7789,Cox,18,2,CABLE,CA,WEST,30,-8,-7
7790,Comcast,15,2,CABLE,OR,WEST,30,-8,-7
7792,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
7794,Cox,20,2,CABLE,NV,WEST,30,-8,-7
7795,Cox,15,2,CABLE,AZ,WEST,21,-7,-7
7796,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
7797,Cox,22,5,CABLE,AZ,WEST,30,-7,-7
7799,Qwest,1.5,0.896,DSL,CO,WEST,30,-7,-6
7801,Cox,28,4,CABLE,Ks,MIDWEST,30,-6,-5
7802,AT&T,18,1.5,DSL,MS,SOUTH,30,-6,-5
7803,Comcast,25,4,CABLE,wa,WEST,30,-8,-7
7804,AT&T,1.5,0.384,DSL,IN,MIDWEST,30,-5,-5
7805,Cox,15,2,CABLE,AZ,WEST,30,-6,-5
7808,TimeWarner,10,1,CABLE,hi,WEST,30,-10,-10
7809,AT&T,6,1,DSL,NV,WEST,30,-6,-5
7810,Charter,30,4,CABLE,GA,SOUTH,30,-5,-4
7811,Frontier,20,5,FIBER,OR,WEST,30,-8,-7
7812,Charter,30,4,CABLE,MN,MIDWEST,30,-6,-5
7813,Comcast,15,2,CABLE,FL,SOUTH,30,-5,-4
7814,TimeWarner,10,1,CABLE,Ny,NORTHEAST,30,-5,-4
7816,Comcast,15,2,CABLE,OK,SOUTH,30,-6,-5
7818,TimeWarner,10,1,CABLE,WI,MIDWEST,30,-6,-5
7820,Cox,15,2,CABLE,AZ,WEST,20,-7,-7
7821,AT&T,18,1.5,DSL,IL,MIDWEST,30,-6,-5
7824,Cox,18,4,CABLE,KS,MIDWEST,30,-6,-5
7826,AT&T,12,1.5,DSL,GA,SOUTH,30,-5,-4
7827,TimeWarner,20,2,CABLE,wa,WEST,30,-8,-7
7830,AT&T,12,1.5,DSL,WV,SOUTH,3,-5,-4
7835,Cox,15,2,CABLE,NE,MIDWEST,30,-6,-5
7838,Cox,18,2,CABLE,Ga,SOUTH,30,-5,-4
7840,TimeWarner,10,1,CABLE,FL,SOUTH,30,-5,-4
7841,Qwest,12,0.896,DSL,IA,MIDWEST,30,-6,-5
7842,Verizon,25,25,FIBER,MA,NORTHEAST,30,-5,-4
7846,AT&T,3,0.768,DSL,NC,SOUTH,25,-5,-4
7847,Charter,15,3,CABLE,NC,SOUTH,30,-5,-4
7849,CenturyLink,3,0.64,DSL,NC,SOUTH,30,-5,-4
7851,Qwest,12,0.896,DSL,MN,MIDWEST,30,-6,-5
7853,Comcast,25,4,CABLE,MN,MIDWEST,30,-6,-5
7854,Comcast,15,2,CABLE,Ga,SOUTH,30,-5,-4
7856,Insight,10,1,CABLE,KY,SOUTH,30,-5,-4
7858,Qwest,7,0.896,DSL,UT,WEST,30,-7,-6
7859,Qwest,1.5,0.896,DSL,AZ,WEST,25,-7,-7
7861,AT&T,18,1.5,DSL,TX,SOUTH,30,-6,-5
7864,Cox,15,2,CABLE,VA,SOUTH,30,-5,-4
7866,Cox,15,2,CABLE,AZ,WEST,26,-7,-7
7868,AT&T,24,3,DSL,TX,SOUTH,13,-6,-5
7869,Comcast,3,0.768,CABLE,WA,WEST,30,-8,-7
7872,TimeWarner,10,1,CABLE,Ca,WEST,30,-8,-7
7873,AT&T,3,0.512,DSL,KS,MIDWEST,30,-6,-5
7875,TimeWarner,10,1,CABLE,MO,MIDWEST,30,-6,-5
7876,Verizon,20,5,FIBER,CA,WEST,30,-8,-7
7878,Comcast,22,5,CABLE,NH,NORTHEAST,30,-5,-4
7879,Verizon,25,25,FIBER,VA,SOUTH,30,-5,-4
7880,AT&T,18,1.5,DSL,Mi,MIDWEST,26,-5,-4
7881,Frontier,3,0.384,DSL,NY,NORTHEAST,30,-5,-4
7885,Charter,30,4,CABLE,CA,WEST,30,-8,-7
7886,Charter,30,4,CABLE,AL,SOUTH,29,-6,-5
7887,TimeWarner,10,1,CABLE,ca,WEST,30,-8,-7
7889,Comcast,3,0.768,CABLE,GA,SOUTH,30,-5,-4
7890,AT&T,12,1.5,DSL,CA,WEST,30,-8,-7
7891,AT&T,3,0.512,DSL,IL,MIDWEST,2,-6,-5
7892,Comcast,25,4,CABLE,MI,MIDWEST,30,-5,-4
7893,AT&T,0.768,0.384,DSL,FL,SOUTH,26,-5,-4
7894,Comcast,15,2,CABLE,NJ,NORTHEAST,28,-5,-4
7895,Cox,15,2,CABLE,Va,SOUTH,30,-6,-5
7896,Comcast,15,2,CABLE,WA,WEST,30,-8,-7
7897,Comcast,15,2,CABLE,CT,NORTHEAST,30,-5,-4
7899,Frontier,1,0.128,DSL,AZ,WEST,25,-7,-7
7902,AT&T,24,3,DSL,WI,MIDWEST,30,-6,-5
7903,Comcast,6,1,CABLE,FL,SOUTH,30,-5,-4
7905,AT&T,6,0.768,DSL,MI,MIDWEST,30,-5,-4
7906,TimeWarner,15,2,CABLE,CA,WEST,30,-8,-7
7907,TimeWarner,15,1,CABLE,PA,NORTHEAST,30,-5,-4
7909,TimeWarner,10,1,CABLE,FL,SOUTH,7,-5,-4
7910,AT&T,3,0.512,DSL,tx,SOUTH,26,-6,-5
7912,AT&T,3,0.768,DSL,SC,SOUTH,26,-5,-4
7913,AT&T,3,0.512,DSL,IL,MIDWEST,1,-6,-5
7914,Charter,30,4,CABLE,MN,MIDWEST,30,-6,-5
7915,Mediacom,20,2,CABLE,Ky,SOUTH,30,-6,-5
7917,AT&T,3,0.512,DSL,TX,SOUTH,30,-6,-5
7918,CenturyLink,6,0.768,DSL,VA,SOUTH,30,-5,-4
7920,Comcast,15,2,CABLE,CO,WEST,30,-7,-6
7922,Charter,15,3,CABLE,MI,MIDWEST,30,-5,-4
7924,Comcast,15,2,CABLE,WA,WEST,30,-8,-7
7925,CenturyLink,10,0.768,DSL,FL,SOUTH,29,-5,-4
7926,Verizon,25,25,FIBER,NY,NORTHEAST,30,-5,-4
7927,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
7928,Cox,25,2,CABLE,CA,WEST,12,-8,-7
7930,Comcast,25,4,CABLE,GA,SOUTH,30,-5,-4
7931,Comcast,25,4,CABLE,CA,WEST,30,-8,-7
7933,Cox,3,0.768,CABLE,AZ,WEST,30,-7,-7
7934,Verizon,35,35,FIBER,ny,NORTHEAST,30,-5,-4
7935,Cablevision,15,2,CABLE,NY,NORTHEAST,30,-5,-4
7937,Verizon DSL,1.5,0.384,DSL,VA,SOUTH,20,-5,-4
7938,Charter,100,5,CABLE,VA,SOUTH,30,-6,-5
7940,Qwest,1.5,0.896,DSL,NM,WEST,30,-7,-6
7941,Comcast,15,2,CABLE,DC,SOUTH,30,-5,-4
7943,Cox,3,0.768,CABLE,az,WEST,30,-7,-7
7944,AT&T,6,1,DSL,MS,SOUTH,30,-6,-5
7945,Charter,15,3,CABLE,SC,SOUTH,30,-5,-4
7948,CenturyLink,10,0.768,DSL,TX,SOUTH,30,-6,-5
7949,TimeWarner,10,1,CABLE,ny,NORTHEAST,30,-5,-4
7951,Cablevision,15,2,CABLE,NJ,NORTHEAST,30,-5,-4
7953,AT&T,18,1.5,DSL,MO,MIDWEST,30,-6,-5
7954,AT&T,6,1,DSL,IL,MIDWEST,30,-6,-5
7955,Comcast,15,2,CABLE,CA,WEST,30,-8,-7
7957,AT&T,6,0.768,DSL,OH,MIDWEST,26,-5,-4
7961,TimeWarner,15,1,CABLE,KS,MIDWEST,30,-6,-5
7962,TimeWarner,10,1,CABLE,NC,SOUTH,30,-5,-4
7963,AT&T,6,0.512,DSL,NC,SOUTH,30,-5,-4
7965,Cox,22,5,CABLE,AZ,WEST,30,-7,-7
7969,Verizon,25,25,FIBER,CA,WEST,30,-8,-7
7971,Verizon,35,35,FIBER,NJ,NORTHEAST,30,-5,-4
7972,Frontier,1,0.384,DSL,MN,MIDWEST,20,-6,-5
7974,AT&T,6,0.768,DSL,CA,WEST,30,-8,-7
7975,AT&T,12,1.5,DSL,FL,SOUTH,21,-5,-4
7976,Mediacom,20,2,CABLE,IA,MIDWEST,30,-6,-5
7978,Comcast,15,2,CABLE,MA,NORTHEAST,30,-5,-4
7979,Comcast,15,2,CABLE,Va,SOUTH,30,-5,-4
7980,AT&T,3,0.512,DSL,CA,WEST,19,-8,-7
7981,Cox,15,2,CABLE,MO,MIDWEST,30,-6,-5
7983,Qwest,7,0.896,DSL,wa,WEST,30,-8,-7
7984,Comcast,15,2,CABLE,IL,MIDWEST,30,-6,-5
7985,TimeWarner,15,1,CABLE,KS,MIDWEST,30,-6,-5
7987,AT&T,18,1.5,DSL,IN,MIDWEST,30,-5,-5
7988,Verizon,25,25,FIBER,MD,SOUTH,30,-5,-4
7994,CenturyLink,10,0.896,DSL,FL,SOUTH,30,-5,-4
7995,Cox,15,2,CABLE,AZ,WEST,30,-7,-7
7996,Charter,15,3,CABLE,IL,MIDWEST,22,-6,-5
7998,TimeWarner,3,1,CABLE,NY,NORTHEAST,30,-5,-4
8000,TimeWarner,20,2,CABLE,NY,NORTHEAST,30,-5,-4
8001,Charter,30,4,CABLE,MI,MIDWEST,30,-5,-4
8003,TimeWarner,10,1,CABLE,TX,SOUTH,30,-6,-5
8004,Charter,30,4,CABLE,OR,WEST,21,-8,-7
8005,Qwest,12,0.896,DSL,OR,WEST,30,-8,-7
8007,Verizon DSL,3,0.768,DSL,PA,NORTHEAST,30,-5,-4
8008,Qwest,12,0.896,DSL,IA,MIDWEST,27,-6,-5
8010,Verizon,35,35,FIBER,CA,WEST,30,-8,-7
8012,Cox,18,2,CABLE,FL,SOUTH,30,-6,-5
8014,TimeWarner,20,2,CABLE,CO,WEST,27,-7,-6
8016,CenturyLink,10,0.768,DSL,FL,SOUTH,30,-5,-4
8018,AT&T,12,1.5,DSL,NC,SOUTH,30,-5,-4
8023,Cox,15,2,CABLE,VA,SOUTH,30,-5,-4
8024,Verizon,25,25,FIBER,RI,NORTHEAST,30,-5,-4
8026,Qwest,3,0.64,DSL,WA,WEST,30,-8,-7
8033,Verizon,25,25,FIBER,VA,SOUTH,30,-5,-4
8034,Cox,25,3,CABLE,VA,SOUTH,30,-5,-4
8037,Verizon DSL,1,0.384,DSL,VA,SOUTH,24,-5,-4
8039,TimeWarner,10,1,CABLE,NY,NORTHEAST,30,-5,-4
8042,TimeWarner,15,1,CABLE,OH,MIDWEST,30,-5,-4
8044,Mediacom,12,1,CABLE,ia,MIDWEST,25,-6,-5
8045,Charter,15,3,CABLE,CA,WEST,30,-8,-7
8046,AT&T,1.5,0.384,DSL,OH,MIDWEST,30,-5,-4
8048,Charter,30,4,CABLE,MO,MIDWEST,28,-6,-5
8054,Cablevision,30,5,CABLE,NY,NORTHEAST,30,-5,-4
8056,Windstream,3,0.768,DSL,FL,SOUTH,30,-5,-4
8060,CenturyLink,10,0.768,DSL,nj,NORTHEAST,30,-5,-4
