Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download - Lower Bound,Download - Upper Bound,Upload,WB Model,Whitebox can support download speed,Whitebox can support upload speed
999321,AT&T,IPBB,CA,West,-8 hr,-7 hr,18,,,1.5,SK Whitebox 8.0,Yes,Yes
999815,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,18,,,1.5,SK Whitebox 8.0,Yes,Yes
1278,AT&T,IPBB,TX,South,-6 hr,-5 hr,18,,,1.5,WNR3500L,Yes,Yes
999099,AT&T,IPBB,IN,Midwest,-5 hr,-4 hr,18,,,1,SK Whitebox 8.0,Yes,Yes
11902,AT&T,IPBB,CA,West,-8 hr,-7 hr,18,,,1.5,WNR3500L,Yes,Yes
949150,Hughes,Satellite,OK,South,-6 hr,-5 hr,10,,,1,AC1750v2,Yes,Yes
994613,AT&T,IPBB,TX,South,-6 hr,-5 hr,18,,,1.5,SK Whitebox 8.0,Yes,Yes
863,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
1006714,Cox,Cable,KS,Midwest,-6 hr,-5 hr,150,,,10,SK Whitebox 8.0,Yes,Yes
27405,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WR741ND,Yes,Yes
631648,Charter,Cable,TX,South,-6 hr,-5 hr,20,,,2,WR741NDv4,Yes,Yes
614110,Hughes,Satellite,LA,South,-6 hr,-5 hr,10,,,1,WR741NDv4,Yes,Yes
7060,Charter,Cable,HI,West,-10 hr,-10 hr,20,,,2,WNR3500L,Yes,Yes
997455,Hughes,Satellite,MI,Midwest,-5 hr,-4 hr,25,,,3,SK Whitebox 8.0,Yes,Yes
998343,Hughes,Satellite,WV,South,-5 hr,-4 hr,25,,,3,SK Whitebox 8.0,Yes,Yes
637772,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WDR3600,Yes,Yes
6525,Charter,Cable,WI,Midwest,-6 hr,-5 hr,20,,,2,WNR3500L,Yes,Yes
8385,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
12302,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
1001196,Frontier ,DSL,PA,Northeast,-5 hr,-4 hr,24,,,1,SK Whitebox 8.0,Yes,Yes
9117,AT&T,IPBB,CA,West,-8 hr,-7 hr,24,,,3,WNR3500L,Yes,Yes
620744,Hughes,Satellite,MO,Midwest,-6 hr,-5 hr,10,,,1,WR741NDv4,Yes,Yes
27182,CenturyLink,DSL,CO,West,-7 hr,-6 hr,20,,,0.896,WR741ND,Yes,Yes
6801,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
614134,Hughes,Satellite,TX,South,-6 hr,-5 hr,10,,,1,WR741NDv4,Yes,Yes
5714,Charter,Cable,SC,South,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
10545,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
12191,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
1006310,CenturyLink,DSL,SD,Midwest,-6 hr,-5 hr,20,,,0.896,SK Whitebox 8.0,Yes,Yes
11192,Charter,Cable,WI,Midwest,-6 hr,-5 hr,20,,,2,WNR3500L,Yes,Yes
11658,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
599746,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WR741NDv4,Yes,Yes
797502,Charter,Cable,NE,Midwest,-7 hr,-6 hr,20,,,2,WDR3600,Yes,Yes
12325,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
614078,Hughes,Satellite,MI,Midwest,-5 hr,-4 hr,10,,,1,WR741NDv4,Yes,Yes
10985,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
797742,Charter,Cable,UT,West,-7 hr,-6 hr,20,,,2,WDR3600,Yes,Yes
1006202,CenturyLink,DSL,MN,Midwest,-6 hr,-5 hr,20,,,5,SK Whitebox 8.0,Yes,Yes
12656,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
5573,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
1058,Charter,Cable,NC,South,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
1027,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
176883,Charter,Cable,ME,Northeast,-5 hr,-4 hr,20,,,2,WR741NDv4,Yes,Yes
7266,Charter,Cable,SC,South,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
979,Charter,Cable,ID,West,-8 hr,-7 hr,20,,,2,WNR3500L,Yes,Yes
5207,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
5288,CenturyLink,DSL,NM,West,-7 hr,-6 hr,7,,,0.896,WNR3500L,Yes,Yes
509,Charter,Cable,CA,West,-8 hr,-7 hr,20,,,2,WNR3500L,Yes,Yes
11015,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
28713,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WR741ND,Yes,Yes
5056,Comcast,Cable,MA,Northeast,-5 hr,-4 hr,25,,,5,WNR3500L,Yes,Yes
241853,Charter,Cable,WI,Midwest,-6 hr,-5 hr,20,,,2,WR741NDv4,Yes,Yes
6351,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
3681,Charter,Cable,NY,Northeast,-6 hr,-5 hr,20,,,2,WNR3500L,Yes,Yes
1006720,Cox,Cable,AZ,West,-7 hr,-7 hr,150,,,10,SK Whitebox 8.0,Yes,Yes
11977,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
941808,Charter,Cable,SC,South,-5 hr,-4 hr,20,,,2,AC1750v2,Yes,Yes
14731,Charter,Cable,MA,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
9469,Charter,Cable,MO,Midwest,-6 hr,-5 hr,20,,,2,WNR3500L,Yes,Yes
7780,Charter,Cable,MN,Midwest,-6 hr,-5 hr,20,,,2,WNR3500L,Yes,Yes
12363,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
217749,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WDR3600,Yes,Yes
11147,Comcast,Cable,TN,South,-6 hr,-5 hr,25,,,5,WNR3500L,Yes,Yes
568822,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WR741NDv4,Yes,Yes
614220,Hughes,Satellite,MA,Northeast,-5 hr,-4 hr,10,,,1,WR741NDv4,Yes,Yes
949084,Hughes,Satellite,MI,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
1006716,Cox,Cable,CA,West,-8 hr,-7 hr,150,,,10,SK Whitebox 8.0,Yes,Yes
805914,Charter,Cable,FL,South,-5 hr,-4 hr,20,,,2,WR741NDv4,Yes,Yes
805158,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,24,,,3,WDR3600,Yes,Yes
12822,Charter,Cable,IN,Midwest,-6 hr,-5 hr,20,,,3,WNR3500L,Yes,Yes
1009142,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
811960,AT&T,IPBB,KS,Midwest,-6 hr,-5 hr,24,,,3,WR741NDv4,Yes,Yes
6150,Charter,Cable,CA,West,-8 hr,-7 hr,100,,,10,WNR3500L,Yes,Yes
11123,AT&T,IPBB,OH,Midwest,-5 hr,-4 hr,24,,,3,WNR3500L,Yes,Yes
217186,Charter,Cable,FL,South,-5 hr,-4 hr,30,,,5,WR741NDv4,Yes,Yes
6722,Charter,Cable,AZ,West,-7 hr,-7 hr,20,,,3,WNR3500L,Yes,Yes
949030,Hughes,Satellite,MO,Midwest,-6 hr,-5 hr,10,,,1,AC1750v2,Yes,Yes
940800,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,AC1750v2,Yes,Yes
615468,AT&T,IPBB,AL,South,-6 hr,-5 hr,24,,,3,WR741NDv4,Yes,Yes
875,AT&T,IPBB,AL,South,-6 hr,-5 hr,24,,,3,WNR3500L,Yes,Yes
1006316,CenturyLink,DSL,ID,West,-7 hr,-6 hr,20,,,0.896,SK Whitebox 8.0,Yes,Yes
7035,Charter,Cable,TX,South,-6 hr,-5 hr,20,,,2,WNR3500L,Yes,Yes
5511,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
9997,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
800350,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WDR3600,Yes,Yes
12364,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
6581,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,24,,,3,WNR3500L,Yes,Yes
1006272,CenturyLink,DSL,WA,West,-8 hr,-7 hr,20,,,5,SK Whitebox 8.0,Yes,Yes
1006958,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
1009338,Frontier ,Fiber,FL,South,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
599740,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WR741NDv4,Yes,Yes
6854,Charter,Cable,SC,South,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
27782,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WR741ND,Yes,Yes
5569,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
901632,Mediacom,Cable,DE,South,-5 hr,-4 hr,60,,,5,WR1043ND,Yes,Yes
12582,Verizon,Fiber,VA,South,-5 hr,-4 hr,25,,,25,WNR3500L,Yes,Yes
10628,Charter,Cable,ME,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
11342,Verizon,Fiber,VA,South,-5 hr,-4 hr,25,,,25,WNR3500L,Yes,Yes
1064,Charter,Cable,WI,Midwest,-6 hr,-5 hr,20,,,2,WNR3500L,Yes,Yes
1001284,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
6278,Charter,Cable,TX,South,-6 hr,-5 hr,20,,,2,WNR3500L,Yes,Yes
7476,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
614120,Hughes,Satellite,AR,South,-6 hr,-5 hr,10,,,1,WR741NDv4,Yes,Yes
14707,Charter,Cable,WI,Midwest,-6 hr,-5 hr,20,,,2,WNR3500L,Yes,Yes
942536,Hughes,Satellite,CA,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
1009454,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
28652,Verizon,Fiber,VA,South,-5 hr,-4 hr,25,,,25,WR741ND,Yes,Yes
994241,AT&T,IPBB,FL,South,-5 hr,-4 hr,24,,,3,SK Whitebox 8.0,Yes,Yes
11683,Charter,Cable,OH,Midwest,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
7268,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
5889,Charter,Cable,NY,Northeast,-5 hr,-4 hr,20,,,2,WNR3500L,Yes,Yes
482,AT&T,IPBB,CA,West,-8 hr,-7 hr,24,,,3,WNR3500L,Yes,Yes
1001956,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
1002200,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
1006830,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
947130,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,24,,,3,AC1750v2,Yes,Yes
805892,Verizon,Fiber,NJ,Northeast,-5 hr,-4 hr,25,,,25,WDR3600,Yes,Yes
1001954,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
915802,Hughes,Satellite,AL,South,-6 hr,-5 hr,10,,,1,WR1043ND,Yes,Yes
1006778,Cincinnati Bell ,Fiber,KY,South,-5 hr,-4 hr,50,,,10,SK Whitebox 8.0,Yes,Yes
9644,AT&T,IPBB,AR,South,-6 hr,-5 hr,24,,,3,WNR3500L,Yes,Yes
1002182,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
948436,Hughes,Satellite,MI,Midwest,-5 hr,-4 hr,10,,,1,AC1750v2,Yes,Yes
638372,Verizon,Fiber,MA,Northeast,-5 hr,-4 hr,25,,,25,WDR3600,Yes,Yes
1009170,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1006538,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
1001298,Verizon,Fiber,MD,South,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
11457,Verizon,Fiber,VA,South,-5 hr,-4 hr,25,,,25,WNR3500L,Yes,Yes
1001230,Verizon,Fiber,NY,Northeast,-5 hr,-4 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
1000159,Frontier ,Fiber,CA,West,-8 hr,-7 hr,25,,,25,SK Whitebox 8.0,Yes,Yes
9898,AT&T,IPBB,TX,South,-6 hr,-5 hr,24,,,3,WNR3500L,Yes,Yes
9980,Verizon,Fiber,VA,South,-5 hr,-4 hr,25,,,25,WNR3500L,Yes,Yes
5949,Charter,Cable,NY,Northeast,-5 hr,-4 hr,75,,,5,WNR3500L,Yes,Yes
623976,Hughes,Satellite,CA,West,-8 hr,-7 hr,10,,,1,WR741NDv4,Yes,Yes
589718,Optimum,Cable,NJ,Northeast,-5 hr,-4 hr,200,,,35,WDR3600,Yes,Yes
941776,Hughes,Satellite,OR,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
8262,AT&T,IPBB,IN,Midwest,-6 hr,-5 hr,24,,,3,WNR3500L,Yes,Yes
998331,Hughes,Satellite,WA,West,-8 hr,-7 hr,25,,,3,SK Whitebox 8.0,Yes,Yes
6420,AT&T,IPBB,TX,South,-6 hr,-5 hr,24,,,3,WNR3500L,Yes,Yes
925858,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
26370,Verizon,Fiber,PA,Northeast,-5 hr,-4 hr,50,,,50,WR741ND,Yes,Yes
1009432,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
7535,Comcast,Cable,GA,South,-5 hr,-4 hr,25,,,5,WNR3500L,Yes,Yes
27828,Mediacom,Cable,IA,Midwest,-6 hr,-5 hr,60,,,5,WR741ND,Yes,Yes
941988,Hughes,Satellite,WA,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
1009176,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1009114,Hughes,Satellite,VA,South,-5 hr,-4 hr,25,,,3,SK Whitebox 8.0,Yes,Yes
241881,AT&T,IPBB,TN,South,-6 hr,-5 hr,24,,,3,WR741NDv4,Yes,Yes
915792,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,WR1043ND,Yes,Yes
890484,Comcast,Cable,WA,West,-8 hr,-7 hr,22,,,5,AC1750v2,Yes,Yes
1010052,CenturyLink,DSL,AZ,West,-7 hr,-7 hr,20,,,0.896,SK Whitebox 8.0,Yes,Yes
1009140,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
615152,Hughes,Satellite,VA,South,-5 hr,-4 hr,10,,,1,WR741NDv4,Yes,Yes
942684,Hughes,Satellite,ID,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
811918,AT&T,IPBB,FL,South,-5 hr,-4 hr,45,,,6,WR741NDv4,Yes,Yes
1009436,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1009168,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1000413,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
998367,Hughes,Satellite,MN,Midwest,-6 hr,-5 hr,10,,,1,SK Whitebox 8.0,Yes,Yes
939552,Charter,Cable,TX,South,-6 hr,-5 hr,30,,,5,AC1750v2,Yes,Yes
26553,Optimum,Cable,NY,Northeast,-5 hr,-4 hr,25,,,5,WR1043ND,Yes,Yes
805036,AT&T,IPBB,TN,South,-6 hr,-5 hr,24,,,3,WR741NDv4,Yes,Yes
805024,AT&T,IPBB,OK,South,-6 hr,-5 hr,24,,,3,WR741NDv4,Yes,Yes
1006470,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1006806,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
7017,AT&T,IPBB,CA,West,-8 hr,-7 hr,24,,,3,WNR3500L,Yes,Yes
942658,Hughes,Satellite,CA,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
915714,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,WR1043ND,Yes,Yes
1009524,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
599916,AT&T,IPBB,CA,West,-8 hr,-7 hr,24,,,3,WR741NDv4,Yes,Yes
1009158,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1009138,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
811952,Comcast,Cable,IL,Midwest,-6 hr,-5 hr,25,,,5,WR741NDv4,Yes,Yes
811944,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,24,,,3,WR741NDv4,Yes,Yes
1009508,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
234172,CenturyLink,DSL,WA,West,-8 hr,-7 hr,40,,,20,WR741NDv4,Yes,Yes
656874,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,24,,,3,WR741NDv4,Yes,Yes
890400,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,WR741NDv4,Yes,Yes
948734,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
940794,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
1006486,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
27046,AT&T,IPBB,CA,West,-8 hr,-7 hr,24,,,3,WR741ND,Yes,Yes
1006482,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
620750,Hughes,Satellite,CO,West,-7 hr,-6 hr,10,,,1,WR1043ND,Yes,Yes
8943,Charter,Cable,HI,West,-10 hr,-10 hr,60,,,5,WNR3500L,Yes,Yes
7115,AT&T,IPBB,TX,South,-6 hr,-5 hr,24,,,3,WNR3500L,Yes,Yes
925854,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
925932,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
1009438,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1006468,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
915668,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,WR1043ND,Yes,Yes
997357,AT&T,IPBB,AL,South,-6 hr,-5 hr,24,,,3,SK Whitebox 8.0,Yes,Yes
939004,Hughes,Satellite,CA,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
925920,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
6615,Comcast,Cable,TN,South,-5 hr,-4 hr,25,,,5,WNR3500L,Yes,Yes
1006818,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1006454,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1006466,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
890422,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,WR741NDv4,Yes,Yes
940778,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
1006804,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
890410,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,WR741NDv4,Yes,Yes
1006474,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1006476,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1006450,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
949064,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
614176,AT&T,IPBB,CA,West,-8 hr,-7 hr,24,,,3,WR741NDv4,Yes,Yes
942838,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
949158,Hughes,Satellite,WA,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
26876,Verizon,Fiber,MD,South,-5 hr,-4 hr,25,,,25,WR741ND,Yes,Yes
1009132,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
925916,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
939190,Hughes,Satellite,CA,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
925888,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,AC1750v2,Yes,Yes
1009490,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
994695,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,24,,,3,SK Whitebox 8.0,Yes,Yes
1009160,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1006458,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
915786,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,WR1043ND,Yes,Yes
846,AT&T,IPBB,IN,Midwest,-6 hr,-5 hr,24,,,3,WNR3500L,Yes,Yes
797188,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,45,,,6,WDR3600,Yes,Yes
26431,AT&T,IPBB,GA,South,-5 hr,-4 hr,24,,,3,WR741ND,Yes,Yes
915740,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,WR1043ND,Yes,Yes
1009130,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
599806,Charter,Cable,FL,South,-5 hr,-4 hr,30,,,5,WR1043ND,Yes,Yes
26631,AT&T,IPBB,SC,South,-5 hr,-4 hr,24,,,3,WR1043ND,Yes,Yes
805068,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,24,,,3,WR741NDv4,Yes,Yes
1009472,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
994435,AT&T,IPBB,IL,Midwest,-6 hr,-5 hr,24,,,3,SK Whitebox 8.0,Yes,Yes
9288,AT&T,IPBB,MI,Midwest,-5 hr,-4 hr,24,,,3,WNR3500L,Yes,Yes
1009174,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
1006444,Cincinnati Bell ,DSL,KY,South,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
6843,Comcast,Cable,TN,South,-5 hr,-4 hr,25,,,5,WNR3500L,Yes,Yes
806108,AT&T,IPBB,SC,South,-5 hr,-4 hr,24,,,3,WR741NDv4,Yes,Yes
9864,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,24,,,3,WNR3500L,Yes,Yes
948956,Hughes,Satellite,WA,West,-8 hr,-7 hr,10,,,1,AC1750v2,Yes,Yes
1006484,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
915712,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,WR1043ND,Yes,Yes
1009452,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
6526,AT&T,IPBB,FL,South,-5 hr,-4 hr,24,,,3,WNR3500L,Yes,Yes
27952,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,24,,,3,WR741ND,Yes,Yes
1000415,Cincinnati Bell ,DSL,OH,Midwest,-5 hr,-4 hr,30,,,3,SK Whitebox 8.0,Yes,Yes
9996,AT&T,IPBB,GA,South,-5 hr,-4 hr,24,,,3,WNR3500L,Yes,Yes
10502,Comcast,Cable,PA,Northeast,-5 hr,-4 hr,25,,,5,WNR3500L,Yes,Yes
27304,AT&T,IPBB,OH,Midwest,-5 hr,-4 hr,24,,,3,WR1043ND,Yes,Yes
805168,AT&T,IPBB,TX,South,-6 hr,-5 hr,24,,,3,WR741NDv4,Yes,Yes
598844,Optimum,Cable,NY,Northeast,-5 hr,-4 hr,25,,,5,WR741NDv4,Yes,Yes
599844,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,24,,,3,WR741NDv4,Yes,Yes
5584,AT&T,IPBB,MO,Midwest,-6 hr,-5 hr,24,,,3,WNR3500L,Yes,Yes
940706,Cincinnati Bell ,Fiber,OH,Midwest,-5 hr,-4 hr,100,,,20,AC1750v2,Yes,Yes
994673,AT&T,IPBB,CA,West,-8 hr,-7 hr,24,,,3,SK Whitebox 8.0,Yes,Yes
