Unit ID,ISP,STATUS,Download,Upload,timezone_offset,timezone_offset_dst,STATE,REGION,Technology
8607,AT&T,VALID DATA,12,1.5,-6,-5,WI,MIDWEST,DSL
11349,AT&T,VALID DATA,12,1,-8,-7,CA,WEST,DSL
7463,AT&T,VALID DATA,12,1.5,-8,-7,CA,WEST,DSL
9634,AT&T,VALID DATA,12,1.5,-6,-5,KS,MIDWEST,DSL
10243,AT&T,VALID DATA,12,1,-5,-4,OH,MIDWEST,DSL
6174,AT&T,VALID DATA,12,1,-5,-4,OH,MIDWEST,DSL
5693,AT&T,VALID DATA,12,1.5,-5,-4,FL,SOUTH,DSL
11909,AT&T,VALID DATA,12,1,-8,-7,CA,WEST,DSL
222095,AT&T,VALID DATA,12,1.5,-5,-5,MI,MIDWEST,DSL
26688,AT&T,VALID DATA,12,1.5,-5,-4,GA,SOUTH,DSL
1087,AT&T,VALID DATA,12,1,-6,-5,AR,SOUTH,DSL
28879,AT&T,VALID DATA,12,1.5,-6,-5,OK,SOUTH,DSL
27577,AT&T,VALID DATA,12,1.5,-6,-5,IL,MIDWEST,DSL
26248,AT&T,VALID DATA,12,1.5,-5,-4,CT,NORTHEAST,DSL
6257,AT&T,VALID DATA,12,1.5,-6,-5,MS,SOUTH,DSL
8297,AT&T,VALID DATA,12,1,-5,-4,MI,MIDWEST,DSL
10910,AT&T,VALID DATA,12,1,-5,-4,KY,SOUTH,DSL
8153,AT&T,VALID DATA,12,1,-5,-4,CT,NORTHEAST,DSL
1193,AT&T,VALID DATA,12,1,-8,-7,CA,WEST,DSL
9015,AT&T,VALID DATA,12,1,-5,-4,OH,MIDWEST,DSL
9644,AT&T,VALID DATA,12,1.5,-6,-5,AR,SOUTH,DSL
780,AT&T,VALID DATA,12,1.5,-5,-4,GA,SOUTH,DSL
439,AT&T,VALID DATA,12,1.5,-8,-7,CA,WEST,DSL
6129,AT&T,VALID DATA,12,1.5,-6,-5,TX,SOUTH,DSL
232392,AT&T,VALID DATA,12,1,-6,-5,FL,SOUTH,DSL
623,AT&T,VALID DATA,12,1.5,-5,-4,MI,MIDWEST,DSL
27304,AT&T,VALID DATA,12,1.5,-5,-4,OH,MIDWEST,DSL
5644,AT&T,VALID DATA,12,1.5,-8,-7,CA,WEST,DSL
9898,AT&T,VALID DATA,12,1,-6,-5,TX,SOUTH,DSL
27426,AT&T,VALID DATA,12,1.5,-6,-5,IN,MIDWEST,DSL
207610,AT&T,VALID DATA,12,1.5,-6,-5,IL,MIDWEST,DSL
26641,AT&T,VALID DATA,12,1.5,-6,-5,TN,SOUTH,DSL
634,AT&T,VALID DATA,12,1.5,-5,-4,NJ,NORTHEAST,DSL
560,AT&T,VALID DATA,12,1.5,-6,-5,TX,SOUTH,DSL
5584,AT&T,VALID DATA,12,1.5,-6,-5,MO,MIDWEST,DSL
28881,AT&T,VALID DATA,12,1.5,-8,-7,CA,WEST,DSL
210406,AT&T,VALID DATA,12,1.5,-6,-5,IL,MIDWEST,DSL
8350,AT&T,VALID DATA,12,1.5,-5,-4,MI,MIDWEST,DSL
7755,AT&T,VALID DATA,12,1.5,-6,-5,TX,SOUTH,DSL
11970,AT&T,VALID DATA,12,1.5,-5,-4,MI,MIDWEST,DSL
482,AT&T,VALID DATA,12,1.5,-8,-7,CA,WEST,DSL
6992,AT&T,VALID DATA,12,1.5,-8,-7,CA,WEST,DSL
6162,AT&T,VALID DATA,12,1,-6,-5,CA,WEST,DSL
1136,AT&T,VALID DATA,12,1,-6,-5,KS,MIDWEST,DSL
7591,AT&T,VALID DATA,12,1,-6,-5,TX,SOUTH,DSL
9737,AT&T,VALID DATA,12,1,-6,-5,MO,MIDWEST,DSL
232450,AT&T,VALID DATA,12,1.5,-5,-5,MI,MIDWEST,DSL
8424,AT&T,VALID DATA,12,1,-6,-5,CA,WEST,DSL
8315,AT&T,VALID DATA,12,1,-5,-4,NC,SOUTH,DSL
9996,AT&T,VALID DATA,12,1.5,-5,-4,GA,SOUTH,DSL
6584,AT&T,VALID DATA,12,1.5,-8,-7,CA,WEST,DSL
7283,AT&T,VALID DATA,12,1.5,-5,-4,CT,NORTHEAST,DSL
213430,AT&T,VALID DATA,12,1,-6,-5,MS,SOUTH,DSL
8299,AT&T,VALID DATA,18,1.5,-6,-5,IL,MIDWEST,DSL
26957,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
11907,AT&T,VALID DATA,18,1.5,-6,-5,KS,MIDWEST,DSL
6696,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
11479,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
6684,AT&T,VALID DATA,18,1.5,-6,-5,IL,MIDWEST,DSL
6120,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
6458,AT&T,VALID DATA,18,1.5,-5,-4,GA,SOUTH,DSL
7751,AT&T,VALID DATA,18,1.5,-5,-4,FL,SOUTH,DSL
28681,AT&T,VALID DATA,18,1.5,-5,-4,FL,SOUTH,DSL
162402,AT&T,VALID DATA,18,1.5,-6,-5,CA,WEST,DSL
13412,AT&T,VALID DATA,18,1.5,-6,-5,FL,SOUTH,DSL
215248,AT&T,VALID DATA,18,1.5,-5,-5,OH,MIDWEST,DSL
852,AT&T,VALID DATA,18,1.5,-5,-4,MI,MIDWEST,DSL
27990,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
6398,AT&T,VALID DATA,18,1.5,-5,-4,FL,SOUTH,DSL
7448,AT&T,VALID DATA,18,1.5,-5,-4,FL,SOUTH,DSL
9438,AT&T,VALID DATA,18,1.5,-5,-4,TN,SOUTH,DSL
875,AT&T,VALID DATA,18,1.5,-6,-5,AL,SOUTH,DSL
10199,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
234278,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
13400,AT&T,VALID DATA,18,1.5,-5,-4,FL,SOUTH,DSL
5421,AT&T,VALID DATA,18,1.5,-6,-5,IL,MIDWEST,DSL
8275,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
26903,AT&T,VALID DATA,18,1.5,-5,-4,NC,SOUTH,DSL
1188,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
11050,AT&T,VALID DATA,18,1.5,-5,-4,NC,SOUTH,DSL
1105,AT&T,VALID DATA,18,1.5,-5,-4,MI,MIDWEST,DSL
7511,AT&T,VALID DATA,18,1.5,-6,-5,IL,MIDWEST,DSL
7460,AT&T,VALID DATA,18,1.5,-6,-5,IL,MIDWEST,DSL
7802,AT&T,VALID DATA,18,1.5,-6,-5,MS,SOUTH,DSL
26631,AT&T,VALID DATA,18,1.5,-5,-4,SC,SOUTH,DSL
216690,AT&T,VALID DATA,18,1.5,-6,-5,CA,WEST,DSL
6420,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
9587,AT&T,VALID DATA,18,1.5,-5,-4,NY,NORTHEAST,DSL
33177,AT&T,VALID DATA,18,1.5,-6,-5,IN,MIDWEST,DSL
184434,AT&T,VALID DATA,18,1.5,-6,-5,MO,MIDWEST,DSL
26442,AT&T,VALID DATA,18,1.5,-5,-4,FL,SOUTH,DSL
6811,AT&T,VALID DATA,18,1.5,-6,-5,MO,MIDWEST,DSL
8249,AT&T,VALID DATA,18,1.5,-6,-5,IL,MIDWEST,DSL
6486,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
568,AT&T,VALID DATA,18,1.5,-5,-4,GA,SOUTH,DSL
27984,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
7699,AT&T,VALID DATA,18,1.5,-5,-4,CT,NORTHEAST,DSL
216712,AT&T,VALID DATA,18,1.5,-5,-4,MI,MIDWEST,DSL
217753,AT&T,VALID DATA,18,1.5,-6,-5,AR,SOUTH,DSL
216010,AT&T,VALID DATA,18,1.5,-6,-5,KS,MIDWEST,DSL
13601,AT&T,VALID DATA,18,1.5,-5,-4,KY,SOUTH,DSL
6751,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
5842,AT&T,VALID DATA,18,1.5,-6,-5,TN,SOUTH,DSL
846,AT&T,VALID DATA,18,1.5,-6,-5,IN,MIDWEST,DSL
7731,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
9238,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
216146,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
9051,AT&T,VALID DATA,18,1.5,-5,-4,FL,SOUTH,DSL
8089,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
26431,AT&T,VALID DATA,18,1.5,-5,-4,GA,SOUTH,DSL
6000,AT&T,VALID DATA,18,1.5,-5,-4,SC,SOUTH,DSL
27702,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
7416,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
28896,AT&T,VALID DATA,18,1.5,-5,-4,NC,SOUTH,DSL
184442,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
216634,AT&T,VALID DATA,18,1.5,-5,-5,FL,SOUTH,DSL
6118,AT&T,VALID DATA,18,1.5,-5,-4,FL,SOUTH,DSL
8807,AT&T,VALID DATA,18,1.5,-5,-4,GA,SOUTH,DSL
10225,AT&T,VALID DATA,18,1.5,-5,-4,MI,MIDWEST,DSL
11358,AT&T,VALID DATA,18,1.5,-6,-5,KS,MIDWEST,DSL
6576,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
8133,AT&T,VALID DATA,18,1.5,-5,-4,CT,NORTHEAST,DSL
7017,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
7880,AT&T,VALID DATA,18,1.5,-5,-4,MI,MIDWEST,DSL
217769,AT&T,VALID DATA,18,1.5,-5,-5,CT,NORTHEAST,DSL
734,AT&T,VALID DATA,18,1.5,-5,-4,OH,MIDWEST,DSL
7861,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
6581,AT&T,VALID DATA,18,1.5,-5,-4,MI,MIDWEST,DSL
8332,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
9626,AT&T,VALID DATA,18,1.5,-6,-5,AR,SOUTH,DSL
217216,AT&T,VALID DATA,18,1.5,-5,-5,GA,SOUTH,DSL
5765,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
27734,AT&T,VALID DATA,18,1.5,-5,-4,OH,MIDWEST,DSL
8402,AT&T,VALID DATA,18,1.5,-5,-4,NC,SOUTH,DSL
8481,AT&T,VALID DATA,18,1.5,-5,-4,NC,SOUTH,DSL
5292,AT&T,VALID DATA,18,1.5,-6,-5,MO,MIDWEST,DSL
9578,AT&T,VALID DATA,18,1.5,-6,-5,#N/A,#N/A,DSL
11396,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
210428,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
11737,AT&T,VALID DATA,18,1.5,-6,-5,MO,MIDWEST,DSL
9288,AT&T,VALID DATA,18,1.5,-5,-4,MI,MIDWEST,DSL
6024,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
11712,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
9290,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
7821,AT&T,VALID DATA,18,1.5,-6,-5,IL,MIDWEST,DSL
200314,AT&T,VALID DATA,18,1.5,-6,-5,WI,MIDWEST,DSL
7987,AT&T,VALID DATA,18,1.5,-6,-5,IN,MIDWEST,DSL
6629,AT&T,VALID DATA,18,1.5,-5,-4,OH,MIDWEST,DSL
6270,AT&T,VALID DATA,18,1.5,-6,-5,WI,MIDWEST,DSL
1278,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
6689,AT&T,VALID DATA,18,1.5,-5,-4,OH,MIDWEST,DSL
6693,AT&T,VALID DATA,18,1.5,-6,-5,KS,MIDWEST,DSL
537,AT&T,VALID DATA,18,1.5,-6,-5,IL,MIDWEST,DSL
5703,AT&T,VALID DATA,18,1.5,-6,-5,WI,MIDWEST,DSL
210386,AT&T,VALID DATA,18,1.5,-5,-5,OH,MIDWEST,DSL
13424,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
6451,AT&T,VALID DATA,18,1.5,-5,-4,NY,NORTHEAST,DSL
10560,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
214608,AT&T,VALID DATA,18,1.5,-8,-7,CA,WEST,DSL
27952,AT&T,VALID DATA,18,1.5,-6,-5,MO,MIDWEST,DSL
214686,AT&T,VALID DATA,18,1.5,-6,-5,TX,SOUTH,DSL
215078,AT&T,VALID DATA,18,1.5,-5,-5,KY,SOUTH,DSL
213386,AT&T,VALID DATA,18,1.5,-5,-4,GA,SOUTH,DSL
11593,AT&T,VALID DATA,18,1.5,-5,-4,NC,SOUTH,DSL
6794,AT&T,VALID DATA,18,1.5,-5,-4,NC,SOUTH,DSL
12367,AT&T,VALID DATA,24,3,-5,-4,NC,SOUTH,DSL
765,AT&T,VALID DATA,24,3,-8,-7,CA,WEST,DSL
5860,AT&T,VALID DATA,24,3,-6,-5,AR,SOUTH,DSL
6756,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
210408,AT&T,VALID DATA,24,3,-6,-5,#N/A,#N/A,DSL
211244,AT&T,VALID DATA,24,3,-6,-5,FL,SOUTH,DSL
5267,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
11601,AT&T,VALID DATA,24,3,-8,-7,CA,WEST,DSL
222089,AT&T,VALID DATA,24,3,-6,-5,IL,MIDWEST,DSL
27357,AT&T,VALID DATA,24,3,-6,-5,IL,MIDWEST,DSL
214606,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
9284,AT&T,VALID DATA,24,3,-6,-5,MO,MIDWEST,DSL
7902,AT&T,VALID DATA,24,3,-6,-5,WI,MIDWEST,DSL
6579,AT&T,VALID DATA,24,3,-5,-4,GA,SOUTH,DSL
8823,AT&T,VALID DATA,24,3,-6,-5,WI,MIDWEST,DSL
731,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
900,AT&T,VALID DATA,24,3,-6,-5,IL,MIDWEST,DSL
7271,AT&T,VALID DATA,24,3,-6,-5,MO,MIDWEST,DSL
7115,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
8143,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
8608,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
210426,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
7868,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
5362,AT&T,VALID DATA,24,3,-6,-5,LA,SOUTH,DSL
6519,AT&T,VALID DATA,24,3,-6,-5,IL,MIDWEST,DSL
13411,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
5404,AT&T,VALID DATA,24,3,-8,-7,CA,WEST,DSL
1254,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
9588,AT&T,VALID DATA,24,3,-8,-7,CA,WEST,DSL
5406,AT&T,VALID DATA,24,3,-5,-4,MI,MIDWEST,DSL
9302,AT&T,VALID DATA,24,3,-6,-5,IL,MIDWEST,DSL
723,AT&T,VALID DATA,24,3,-5,-4,SC,SOUTH,DSL
28111,AT&T,VALID DATA,24,3,-6,-5,IL,MIDWEST,DSL
6274,AT&T,VALID DATA,24,3,-5,-4,MI,MIDWEST,DSL
7132,AT&T,VALID DATA,24,3,-6,-5,TX,SOUTH,DSL
9206,AT&T,VALID DATA,24,3,-6,-5,IN,MIDWEST,DSL
5723,AT&T,VALID DATA,24,3,-5,-4,PA,NORTHEAST,DSL
8485,AT&T,VALID DATA,24,3,-6,-5,IN,MIDWEST,DSL
516,AT&T,VALID DATA,24,3,-8,-7,CA,WEST,DSL
27115,AT&T,VALID DATA,24,3,-8,-7,CA,WEST,DSL
6055,AT&T,VALID DATA,24,3,-8,-7,CA,WEST,DSL
9574,AT&T,VALID DATA,24,3,-8,-7,CA,WEST,DSL
469,AT&T,VALID DATA,24,3,-5,-4,NC,SOUTH,DSL
27307,AT&T,VALID DATA,45,6,-5,-4,OH,MIDWEST,DSL
213464,AT&T,VALID DATA,45,6,-5,-4,MI,MIDWEST,DSL
8254,AT&T,VALID DATA,45,6,-8,-7,CA,WEST,DSL
244810,AT&T,VALID DATA,45,6,-6,-5,#N/A,#N/A,DSL
13326,AT&T,REMOVE,REMOVE,REMOVE,-6,-5,#N/A,#N/A,DSL
12281,AT&T,REMOVE - DATA,REMOVE - DATA,REMOVE - DATA,-8,-7,CA,WEST,DSL
8224,Brighthouse,VALID DATA,1,0.512,-8,-7,CA,WEST,CABLE
5554,Brighthouse,VALID DATA,1,0.512,-5,-4,FL,SOUTH,CABLE
9254,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
7148,Brighthouse,VALID DATA,10,1,-6,-5,IN,MIDWEST,CABLE
12822,Brighthouse,VALID DATA,10,1,-6,-5,IN,MIDWEST,CABLE
8645,Brighthouse,VALID DATA,10,1,-8,-7,CA,WEST,CABLE
12635,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
7292,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
6619,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
5905,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
5795,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
12124,Brighthouse,VALID DATA,10,1,-6,-5,FL,SOUTH,CABLE
11009,Brighthouse,VALID DATA,10,1,-8,-7,CA,WEST,CABLE
7840,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
214458,Brighthouse,VALID DATA,10,1,-5,-5,FL,SOUTH,CABLE
7723,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
13274,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
6046,Brighthouse,VALID DATA,10,1,-6,-5,IN,MIDWEST,CABLE
7767,Brighthouse,VALID DATA,10,1,-5,-4,NY,NORTHEAST,CABLE
674,Brighthouse,VALID DATA,10,1,-8,-7,CA,WEST,CABLE
7909,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
8157,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
6722,Brighthouse,VALID DATA,10,1,-7,-7,AZ,WEST,CABLE
9991,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
12792,Brighthouse,VALID DATA,10,1,-5,-4,#N/A,#N/A,CABLE
11496,Brighthouse,VALID DATA,10,1,-6,-5,IA,MIDWEST,CABLE
5273,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
10179,Brighthouse,VALID DATA,10,1,-6,-5,IN,MIDWEST,CABLE
9066,Brighthouse,VALID DATA,10,1,-5,-4,FL,SOUTH,CABLE
7296,Brighthouse,VALID DATA,15,2,-5,-4,FL,SOUTH,CABLE
8883,Brighthouse,VALID DATA,15,2,-6,-5,IN,MIDWEST,CABLE
214456,Brighthouse,VALID DATA,20,2,-5,-5,FL,SOUTH,CABLE
5480,Brighthouse,VALID DATA,20,2,-5,-4,FL,SOUTH,CABLE
194618,Brighthouse,VALID DATA,20,2,-5,-4,FL,SOUTH,CABLE
6900,Brighthouse,VALID DATA,20,2,-6,-5,AL,SOUTH,CABLE
10860,Brighthouse,VALID DATA,20,2,-5,-4,FL,SOUTH,CABLE
6380,Brighthouse,VALID DATA,20,2,-5,-4,FL,SOUTH,CABLE
7593,Brighthouse,VALID DATA,20,2,-5,-4,MI,MIDWEST,CABLE
903,Brighthouse,VALID DATA,20,2,-5,-4,FL,SOUTH,CABLE
8319,Brighthouse,VALID DATA,20,2,-5,-4,FL,SOUTH,CABLE
26936,Brighthouse,VALID DATA,20,2,-5,-4,FL,SOUTH,CABLE
7890,Brighthouse,VALID DATA,30,2,-8,-7,CA,WEST,CABLE
5994,Brighthouse,VALID DATA,30,2,-6,-5,MS,SOUTH,CABLE
8647,Brighthouse,VALID DATA,30,2,-5,-4,FL,SOUTH,CABLE
12645,Brighthouse,VALID DATA,30,2,-5,-4,FL,SOUTH,CABLE
213420,Brighthouse,VALID DATA,30,2,-5,-5,FL,SOUTH,CABLE
8815,Brighthouse,VALID DATA,30,2,-5,-4,SC,SOUTH,CABLE
6298,Brighthouse,VALID DATA,30,2,-6,-5,AL,SOUTH,CABLE
14691,Brighthouse,VALID DATA,30,2,-5,-4,FL,SOUTH,CABLE
5307,Brighthouse,VALID DATA,40,5,-8,-7,CA,WEST,CABLE
9965,Brighthouse,VALID DATA,40,5,-5,-4,FL,SOUTH,CABLE
710,Brighthouse,VALID DATA,60,5,-5,-4,MI,MIDWEST,CABLE
5562,Brighthouse,VALID DATA,60,5,-5,-4,FL,SOUTH,CABLE
215246,Brighthouse,VALID DATA,60,5,-5,-4,FL,SOUTH,CABLE
9298,Brighthouse,VALID DATA,60,5,-5,-4,FL,SOUTH,CABLE
216676,Brighthouse,VALID DATA,60,5,-5,-5,FL,SOUTH,CABLE
6831,Brighthouse,VALID DATA,60,5,-6,-5,FL,SOUTH,CABLE
13311,Brighthouse,VALID DATA,60,5,-6,-5,MS,SOUTH,CABLE
201350,Brighthouse,VALID DATA,90,10,-5,-4,FL,SOUTH,CABLE
154938,Brighthouse,VALID DATA,90,10,-5,-4,FL,SOUTH,CABLE
26279,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
28198,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
11409,Cablevision,VALID DATA,15,2,-5,-4,NJ,NORTHEAST,CABLE
11077,Cablevision,VALID DATA,15,5,-8,-7,CA,WEST,CABLE
234832,Cablevision,VALID DATA,15,5,-5,-5,NY,NORTHEAST,CABLE
214352,Cablevision,VALID DATA,15,5,-6,-5,NJ,NORTHEAST,CABLE
11432,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
214360,Cablevision,VALID DATA,15,5,-6,-5,NJ,NORTHEAST,CABLE
12120,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
13478,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
9041,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
13149,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
11212,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
26527,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
8279,Cablevision,VALID DATA,15,5,-6,-5,NJ,NORTHEAST,CABLE
13125,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
595,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
8354,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
9241,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
213322,Cablevision,VALID DATA,15,5,-6,-5,CT,NORTHEAST,CABLE
5955,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
7951,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
9730,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
214356,Cablevision,VALID DATA,15,5,-6,-5,NJ,NORTHEAST,CABLE
8474,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
633,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
13222,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
10217,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
9385,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
6348,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
7935,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
9857,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
6312,Cablevision,VALID DATA,15,5,-5,-4,MD,SOUTH,CABLE
7185,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
10926,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
365,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
1162,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
11605,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
12091,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
26296,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
26252,Cablevision,VALID DATA,15,5,-5,-4,#N/A,#N/A,CABLE
11012,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
954,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
10111,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
12250,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
504,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
26522,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
7133,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
13218,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
786,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
12766,Cablevision,VALID DATA,15,5,-8,-7,NJ,NORTHEAST,CABLE
12188,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
216196,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
10645,Cablevision,VALID DATA,15,5,-6,-5,NJ,NORTHEAST,CABLE
5324,Cablevision,VALID DATA,15,5,-6,-5,NJ,NORTHEAST,CABLE
26732,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
200306,Cablevision,VALID DATA,15,5,-6,-5,NJ,NORTHEAST,CABLE
26258,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
28622,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
26697,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
13135,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
12504,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
13133,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
26301,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
13117,Cablevision,VALID DATA,15,5,-5,-4,NY,NORTHEAST,CABLE
6275,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
32497,Cablevision,VALID DATA,15,5,-5,-4,CT,NORTHEAST,CABLE
9499,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
11695,Cablevision,VALID DATA,15,5,-6,-5,NJ,NORTHEAST,CABLE
26673,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
5914,Cablevision,VALID DATA,15,5,-5,-4,NJ,NORTHEAST,CABLE
