Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download Lower Bound,Download Upper Bound,Upload
915648,CenturyLink,DSL,VA,South,-5,-4,3,,,0.512
915650,CenturyLink,DSL,NC,South,-5,-4,1.5,,,0.256
915652,CenturyLink,DSL,VA,South,-5,-4,3,,,0.512
915656,CenturyLink,DSL,FL,South,-5,-4,1.5,,,0.256
915662,Cincinnati Bell DSL,DSL,KY,South,-5,-4,10,,,1
915668,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
915672,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
915676,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
915682,Cincinnati Bell DSL,DSL,IN,Midwest,-5,-4,30,,,3
915686,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
915696,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
915702,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
915712,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915714,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915716,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915718,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915720,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915722,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915726,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915736,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915740,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915744,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915750,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915754,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915760,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915768,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915774,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915780,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915782,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915784,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915786,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915788,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915792,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915796,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
915802,CenturyLink,DSL,AL,South,-6,-5,1.5,,,0.256
915804,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915806,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915812,Cincinnati Bell DSL,DSL,KY,South,-5,-4,2,,,0.768
915818,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
915820,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
915824,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
915826,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
915828,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
915830,Comcast,Cable,CA,West,-8,-7,75,,,10
915832,Comcast,Cable,PA,Northeast,-5,-4,200,,,10
925794,Comcast,Cable,Unknown,Unknown,Unknown,Unknown,150,,,10
925798,TWC,Cable,Unknown,Unknown,Unknown,Unknown,100,,,10
925802,Verizon DSL,DSL,MD,South,-5,-4,[0.5 - 1.0],0.5,1,0.384
925806,Verizon DSL,DSL,Unknown,Unknown,Unknown,Unknown,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
925808,Verizon DSL,DSL,Unknown,Unknown,Unknown,Unknown,[0.5 - 1.0],0.5,1,0.384
925810,Verizon DSL,DSL,Unknown,Unknown,Unknown,Unknown,[0.5 - 1.0],0.5,1,0.384
925812,Verizon DSL,DSL,Unknown,Unknown,Unknown,Unknown,[0.5 - 1.0],0.5,1,0.384
925814,CenturyLink,DSL,AL,South,-6,-5,20,,,5
925816,Cox,Cable,AZ,West,-7,-7,5,,,1
925818,AT&T IPBB,DSL,CA,West,-8,-7,3,,,0.768
925822,Cox,Cable,CA,West,-8,-7,50,,,5
925826,CenturyLink,DSL,CO,West,-7,-6,3,,,0.512
925830,AT&T IPBB,DSL,FL,South,-5,-4,45,,,6
925834,AT&T DSL,DSL,FL,South,-5,-4,6,,,0.512
925838,Windstream,DSL,GA,South,-5,-4,3,,,0.768
925844,Mediacom,Cable,IA,Midwest,-6,-5,15,,,1
925846,AT&T IPBB,DSL,IL,Midwest,-6,-5,3,,,1
925852,TWC,Cable,KY,South,-5,-4,100,,,10
925854,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
925858,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
925860,Cincinnati Bell Fiber,Fiber,KY,South,-5,-4,30,,,3
925862,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
925864,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
925868,CenturyLink,DSL,MN,Midwest,-6,-5,7,,,0.896
925872,CenturyLink,DSL,MN,Midwest,-6,-5,7,,,0.896
925874,CenturyLink,DSL,MN,Midwest,-6,-5,7,,,0.896
925876,CenturyLink,DSL,NC,South,-5,-4,20,,,2
925878,Cox,Cable,NV,West,-8,-7,15,,,1
925884,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
925888,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
925892,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
925894,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
925896,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
925898,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
925900,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
925916,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
925920,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
925922,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
925924,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
925928,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
925932,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
925936,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
925938,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
925940,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
925942,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
925944,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
925946,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
925948,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
925952,AT&T IPBB,DSL,TX,South,-6,-5,12,,,1
925956,CenturyLink,DSL,VA,South,-5,-4,1.5,,,0.256
925960,CenturyLink,DSL,WA,West,-8,-7,1.5,,,0.512
925962,CenturyLink,DSL,WA,West,-8,-7,1.5,,,0.512
925964,CenturyLink,DSL,WI,Midwest,-6,-5,1.5,,,0.256
938996,Windstream,DSL,NC,South,-5,-4,6,,,0.768
938998,Hughes,Satellite,IN,Midwest,-5,-4,5,,,1
939002,Hughes,Satellite,IN,Midwest,-5,-4,5,,,1
939004,Hughes,Satellite,CA,West,-8,-7,10,,,1
939010,Mediacom,Satellite,IA,Midwest,-6,-5,5,,,1
939012,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
939016,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
939018,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
939020,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
939188,Hughes,Satellite,WA,West,-8,-7,10,,,1
939190,Hughes,Satellite,CA,West,-8,-7,10,,,1
939192,Windstream,DSL,KY,South,-5,-4,6,,,0.768
939194,Hughes,Satellite,WA,West,-8,-7,10,,,1
939196,CenturyLink,DSL,NM,West,-7,-6,7,,,0.896
939198,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
939206,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,,,0.256
939522,Windstream,DSL,GA,South,-5,-4,12,,,0.768
939524,Windstream,DSL,GA,South,-5,-4,6,,,0.768
939530,Windstream,DSL,PA,Northeast,-5,-4,6,,,0.768
939532,Windstream,DSL,OK,South,-6,-5,6,,,0.768
939536,Hughes,Satellite,WA,West,-8,-7,10,,,1
939538,Windstream,DSL,FL,South,-5,-4,6,,,0.768
939540,Hughes,Satellite,KS,Midwest,-6,-5,5,,,1
939542,Windstream,DSL,PA,Northeast,-5,-4,6,,,0.768
939544,Windstream,DSL,NE,Midwest,-6,-5,6,,,0.768
939546,Windstream,DSL,GA,South,-5,-4,12,,,0.768
939548,Windstream,DSL,TX,South,-6,-5,6,,,0.768
939550,Windstream,DSL,OK,South,-6,-5,6,,,0.768
939552,Windstream,DSL,TX,South,-6,-5,6,,,0.768
939554,Windstream,DSL,MN,Midwest,-6,-5,6,,,0.768
939556,Windstream,DSL,NE,Midwest,-6,-5,6,,,0.768
939558,Windstream,DSL,FL,South,-5,-4,6,,,0.768
939562,Windstream,DSL,MN,Midwest,-6,-5,6,,,0.768
939564,Windstream,DSL,PA,Northeast,-5,-4,6,,,0.768
939566,Windstream,DSL,PA,Northeast,-5,-4,6,,,0.768
939568,Windstream,DSL,NE,Midwest,-6,-5,12,,,0.768
939574,Windstream,DSL,PA,Northeast,-5,-4,6,,,0.768
939576,Windstream,DSL,TX,South,-6,-5,6,,,0.768
939578,Windstream,DSL,GA,South,-5,-4,6,,,0.768
939580,Windstream,DSL,TX,South,-6,-5,12,,,0.768
939582,Windstream,DSL,SC,South,-5,-4,6,,,0.768
939586,Windstream,DSL,OK,South,-6,-5,6,,,0.768
939590,Windstream,DSL,NC,South,-5,-4,6,,,0.768
939592,Windstream,DSL,NE,Midwest,-6,-5,12,,,0.768
939594,Windstream,DSL,GA,South,-5,-4,6,,,0.768
939598,Windstream,DSL,KY,South,-5,-4,6,,,0.768
939600,Windstream,DSL,KY,South,-5,-4,6,,,0.768
939602,Windstream,DSL,GA,South,-5,-4,6,,,0.768
939604,Windstream,DSL,GA,South,-5,-4,6,,,0.768
939606,Windstream,DSL,MO,Midwest,-6,-5,6,,,0.768
939610,Windstream,DSL,NC,South,-5,-4,3,,,0.768
939612,Windstream,DSL,PA,Northeast,-5,-4,6,,,0.768
939616,Windstream,DSL,GA,South,-5,-4,6,,,0.768
939618,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
939620,CenturyLink,DSL,FL,South,-5,-4,20,,,2
939624,Hughes,Satellite,WA,West,-8,-7,5,,,1
939626,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
939628,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
939630,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
939638,AT&T DSL,DSL,GA,South,-5,-4,3,,,0.384
939644,Windstream,DSL,MO,Midwest,-6,-5,6,,,0.768
940674,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940678,CenturyLink,DSL,TN,South,-5,-4,20,,,2
940680,Frontier Fiber,Fiber,TX,South,-6,-5,75,,,75
940682,CenturyLink,DSL,FL,South,-5,-4,20,,,2
940684,Frontier Fiber,Fiber,IN,Midwest,-5,-4,75,,,75
940686,Frontier Fiber,Fiber,CA,West,-8,-7,75,,,75
940690,Cox,Cable,FL,South,-5,-4,50,,,5
940692,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
940694,Cox,Cable,AR,South,-6,-5,5,,,1
940696,Hughes,Satellite,OR,West,-8,-7,5,,,1
940698,Frontier Fiber,Fiber,OR,West,-8,-7,75,,,75
940700,Frontier Fiber,Fiber,OR,West,-8,-7,75,,,75
940702,Frontier Fiber,Fiber,OR,West,-8,-7,75,,,75
940706,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
940710,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
940718,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
940720,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940726,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940728,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
940730,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940732,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
940738,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
940740,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
940742,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
940746,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
940748,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940752,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940756,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940760,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940764,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
940766,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940768,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940770,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940772,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940776,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940778,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
940780,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940782,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940784,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
940786,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
940790,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
940794,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
940798,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940800,TWC,Cable,OH,Midwest,-5,-4,20,,,2
940802,Cox,Cable,AZ,West,-7,-7,15,,,1
940804,Windstream,DSL,KY,South,-5,-4,6,,,0.768
940806,CenturyLink,DSL,FL,South,-5,-4,20,,,2
940808,Hughes,Satellite,CA,West,-8,-7,5,,,1
940810,Windstream,DSL,NC,South,-5,-4,6,,,0.768
940812,Frontier Fiber,Fiber,TX,South,-6,-5,75,,,75
940822,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
940828,Frontier Fiber,Fiber,TX,South,-6,-5,75,,,75
940830,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
940832,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
940836,Cincinnati Bell Fiber,Fiber,KY,South,-5,-4,30,,,3
940838,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
940840,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
940842,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
940848,Frontier Fiber,Fiber,WA,West,-8,-7,75,,,75
940854,Cox,Cable,OK,South,-6,-5,15,,,1
940856,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
940858,Cox,Cable,CA,West,-8,-7,5,,,1
941602,Hughes,Satellite,ME,Northeast,-5,-4,10,,,1
941606,Hughes,Satellite,WA,West,-8,-7,10,,,1
941612,Hughes,Satellite,MA,Northeast,-5,-4,10,,,1
941622,CenturyLink,DSL,WA,West,-8,-7,1.5,,,0.256
941626,CenturyLink,DSL,FL,South,-5,-4,20,,,2
941628,CenturyLink,DSL,WI,Midwest,-6,-5,1.5,,,0.256
941630,CenturyLink,DSL,NC,South,-5,-4,1.5,,,0.256
941632,CenturyLink,DSL,OH,Midwest,-5,-4,1.5,,,0.256
941634,CenturyLink,DSL,VA,South,-5,-4,1.5,,,0.256
941638,CenturyLink,DSL,VA,South,-5,-4,1.5,,,0.512
941640,CenturyLink,DSL,VA,South,-5,-4,20,,,2
941642,CenturyLink,DSL,MO,Midwest,-6,-5,1.5,,,0.256
941686,Frontier Fiber,Fiber,CA,West,-8,-7,50,,,50
941688,Frontier Fiber,Fiber,CA,West,-8,-7,50,,,50
941690,Frontier Fiber,Fiber,FL,South,-5,-4,50,,,50
941692,Frontier Fiber,Fiber,FL,South,-5,-4,50,,,50
941694,Frontier Fiber,Fiber,FL,South,-5,-4,50,,,50
941698,AT&T DSL,DSL,IL,Midwest,-6,-5,6,,,0.768
941700,Frontier Fiber,Fiber,IN,Midwest,-5,-4,50,,,50
941702,Frontier Fiber,Fiber,IN,Midwest,-5,-4,50,,,50
941704,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
941708,Cincinnati Bell DSL,DSL,KY,South,-5,-4,5,,,0.768
941710,Cincinnati Bell DSL,DSL,KY,South,-5,-4,10,,,1
941716,Comcast,Cable,MD,South,-5,-4,150,,,10
941718,AT&T IPBB,DSL,MI,Midwest,-5,-4,3,,,0.768
941724,Verizon DSL,DSL,NJ,Northeast,-6,-5,[0.5 - 1.0],0.5,1,0.384
941730,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
941734,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
941738,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
941744,Cincinnati Bell Fiber,Fiber,OH,Midwest,-5,-4,30,,,3
941748,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
941752,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
941754,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
941756,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
941758,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
941762,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
941766,Hughes,Satellite,OH,Midwest,-5,-4,5,,,1
941768,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
941770,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
941772,Frontier Fiber,Fiber,OR,West,-8,-7,50,,,50
941776,Hughes,Satellite,OR,West,-8,-7,10,,,1
941778,Verizon DSL,DSL,PA,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
941782,Frontier Fiber,Fiber,TX,South,-6,-5,50,,,50
941786,Frontier Fiber,Fiber,TX,South,-6,-5,75,,,75
941788,Frontier Fiber,Fiber,TX,South,-6,-5,75,,,75
941792,Frontier Fiber,Fiber,TX,South,-6,-5,50,,,50
941794,Frontier Fiber,Fiber,TX,South,-6,-5,50,,,50
941796,Verizon DSL,DSL,VA,South,-5,-4,[0.5 - 1.0],0.5,1,0.384
941802,Frontier Fiber,Fiber,WA,West,-8,-7,50,,,50
941804,Frontier Fiber,Fiber,WA,West,-8,-7,50,,,50
941806,CenturyLink,DSL,MO,Midwest,-6,-5,8,,,0.768
941808,TWC,Cable,SC,South,-5,-4,15,,,1
941814,TWC,Cable,CA,West,-8,-7,100,,,10
941816,Comcast,Cable,NJ,Northeast,-6,-5,200,,,10
941818,TWC,Cable,CA,West,-8,-7,50,,,5
941820,CenturyLink,DSL,NC,South,-5,-4,1.5,,,0.256
941822,Windstream,DSL,GA,South,-5,-4,6,,,0.768
941826,AT&T IPBB,DSL,IL,Midwest,-6,-5,24,,,3
941828,Cox,Cable,AZ,West,-7,-7,100,,,10
941858,Verizon DSL,DSL,VA,South,-5,-4,[0.5 - 1.0],0.5,1,0.384
941914,CenturyLink,DSL,MT,West,-7,-6,1.5,,,0.256
941920,CenturyLink,DSL,AL,South,-6,-5,1.5,,,0.256
941924,Hughes,Satellite,AR,South,-6,-5,10,,,1
941926,Cox,Cable,AZ,West,-7,-7,5,,,1
941928,Hughes,Satellite,CA,West,-8,-7,10,,,1
941934,Hughes,Satellite,CA,West,-8,-7,5,,,1
941936,Hughes,Satellite,CA,West,-8,-7,10,,,1
941940,CenturyLink,DSL,CO,West,-7,-6,40,,,5
941942,CenturyLink,DSL,CO,West,-7,-6,7,,,0.896
941944,CenturyLink,DSL,CO,West,-7,-6,3,,,0.512
941946,Verizon Fiber,Fiber,DC,South,-5,-4,100,,,100
941948,Verizon DSL,DSL,DE,South,-5,-4,[0.5 - 1.0],0.5,1,0.384
941952,Frontier Fiber,Fiber,FL,South,-5,-4,50,,,50
941956,TWC,Cable,IN,Midwest,-5,-4,200,,,20
941958,Hughes,Satellite,KS,Midwest,-6,-5,10,,,1
941960,Cincinnati Bell DSL,DSL,KY,South,-5,-4,10,,,1
941962,Cincinnati Bell DSL,DSL,KY,South,-5,-4,30,,,3
941964,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
941966,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
941968,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
941970,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
941972,Hughes,Satellite,MO,Midwest,-6,-5,10,,,1
941974,Verizon Fiber,Fiber,VA,South,-5,-4,100,,,100
941978,Verizon Fiber,Fiber,VA,South,-5,-4,100,,,100
941980,Verizon Fiber,Fiber,VA,South,-5,-4,100,,,100
941982,Verizon DSL,DSL,VA,South,-5,-4,[0.5 - 1.0],0.5,1,0.384
941984,CenturyLink,DSL,WA,West,-8,-7,7,,,0.896
941986,Hughes,Satellite,WA,West,-8,-7,5,,,1
941988,Hughes,Satellite,WA,West,-8,-7,10,,,1
941990,Hughes,Satellite,WI,Midwest,-6,-5,5,,,1
941992,Frontier DSL,DSL,GA,South,-5,-4,12,,,1
941994,Frontier DSL,DSL,IL,Midwest,-6,-5,12,,,1
941996,Verizon DSL,DSL,MA,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
941998,Hughes,Satellite,MO,Midwest,-6,-5,10,,,1
942000,CenturyLink,DSL,WA,West,-8,-7,1.5,,,0.256
942002,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
942008,Verizon DSL,DSL,MD,South,-5,-4,[0.5 - 1.0],0.5,1,0.384
942012,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
942016,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
942018,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
942020,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
942022,Verizon DSL,DSL,MD,South,-5,-4,[1.1 - 3.0],1.1,3,[0.384 - 0.768]
942024,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
942026,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
942028,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
942030,Hughes,Satellite,MI,Midwest,-5,-4,10,,,1
942032,CenturyLink,DSL,MN,Midwest,-6,-5,7,,,0.896
942034,Frontier DSL,DSL,MN,Midwest,-6,-5,12,,,1
942040,CenturyLink,DSL,NC,South,-5,-4,20,,,2
942042,CenturyLink,DSL,NC,South,-5,-4,3,,,0.64
942044,Verizon Fiber,Fiber,NY,Northeast,-5,-4,100,,,100
942046,Verizon Fiber,Fiber,NY,Northeast,-5,-4,100,,,100
942052,Verizon DSL,DSL,NY,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
942056,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
942058,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,30,,,3
942060,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
942064,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
942066,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
942068,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
942072,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,5,,,0.768
942076,Cincinnati Bell DSL,DSL,OH,Midwest,-5,-4,10,,,1
942080,Verizon Fiber,Fiber,PA,Northeast,-5,-4,100,,,100
942086,Verizon Fiber,Fiber,PA,Northeast,-5,-4,100,,,100
942088,Verizon DSL,DSL,PA,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
942090,Frontier Fiber,Fiber,TX,South,-6,-5,50,,,50
942092,Verizon Fiber,Fiber,VA,South,-5,-4,100,,,100
942096,Verizon Fiber,Fiber,VA,South,-5,-4,100,,,100
942100,Verizon Fiber,Fiber,VA,South,-5,-4,100,,,100
942104,Optimum,Cable,CT,Northeast,-5,-4,25,,,5
942108,Verizon Fiber,Fiber,DE,South,-5,-4,100,,,100
942110,CenturyLink,DSL,FL,South,-5,-4,20,,,2
942112,CenturyLink,DSL,GA,South,-5,-4,20,,,2
942114,Hughes,Satellite,IL,Midwest,-6,-5,5,,,1
942116,Verizon DSL,DSL,MA,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
942118,Verizon DSL,DSL,MA,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
942120,Verizon Fiber,Fiber,MA,Northeast,-5,-4,100,,,100
942122,Verizon DSL,DSL,MA,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
942126,Verizon Fiber,Fiber,MA,Northeast,-5,-4,100,,,100
942128,Verizon Fiber,Fiber,MD,South,-5,-4,100,,,100
942130,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,100,,,100
942132,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,100,,,100
942134,Verizon DSL,DSL,NJ,Northeast,-6,-5,[0.5 - 1.0],0.5,1,0.384
942136,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,100,,,100
942138,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,100,,,100
942140,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,100,,,100
942144,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,100,,,100
942148,Optimum,Cable,NJ,Northeast,-6,-5,25,,,5
942152,Verizon DSL,DSL,NJ,Northeast,-6,-5,[0.5 - 1.0],0.5,1,0.384
942154,Verizon DSL,DSL,NJ,Northeast,-6,-5,[0.5 - 1.0],0.5,1,0.384
942156,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,100,,,100
942158,Verizon Fiber,Fiber,NJ,Northeast,-6,-5,100,,,100
942160,Verizon DSL,DSL,NJ,Northeast,-6,-5,[0.5 - 1.0],0.5,1,0.384
942170,Verizon Fiber,Fiber,NY,Northeast,-5,-4,100,,,100
942174,Frontier DSL,DSL,NY,Northeast,-5,-4,12,,,1
942178,Verizon Fiber,Fiber,NY,Northeast,-5,-4,100,,,100
942182,Verizon DSL,DSL,NY,Northeast,-5,-4,[0.5 - 1.0],0.5,1,0.384
